observable,uncertainty_source,variance_contribution,rms_uncertainty,relative_uncertainty,fractional_contribution
GRB,intrinsic_delay_errors,9.053458389621124,3.0088965401989354,0.7505547998127244,0.8438875349105246
GRB,energy_errors,1.640488981900956,1.280815748615294,0.5615603756651059,0.15291263773535815
GRB,timing_errors,0.029058410661896027,0.17046527699768074,0.14563890133924795,0.0027085815703308666
GRB,redshift_errors,0.004861420101716973,0.06972388472910107,0.06517932872627041,0.00045314084952392347
GRB,detector_response_errors,0.00040880025182670686,0.02021880935729666,0.019818110754136975,3.810493426250544e-05
